"","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","MonthDec","MonthFeb","MonthJul","MonthJune","MonthMar","MonthMay","MonthNov","MonthOct","MonthSep","OperatingSystems2","OperatingSystems3","OperatingSystems4","OperatingSystems5","OperatingSystems6","OperatingSystems7","OperatingSystems8","Browser2","Browser3","Browser4","Browser5","Browser6","Browser7","Browser8","Browser9","Browser10","Browser11","Browser12","Browser13","Region2","Region3","Region4","Region5","Region6","Region7","Region8","Region9","TrafficType2","TrafficType3","TrafficType4","TrafficType5","TrafficType6","TrafficType7","TrafficType8","TrafficType9","TrafficType10","TrafficType11","TrafficType12","TrafficType13","TrafficType14","TrafficType15","TrafficType16","TrafficType17","TrafficType18","TrafficType19","TrafficType20","VisitorTypeOther","VisitorTypeReturning_Visitor","WeekendTRUE","Revenue"
"4936",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.609690622806747,-0.457664436385104,0.142545172040847,-0.317164982011336,2.70752046139543,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4937",1.71137965538204,2.03239829243197,5.11467039418755,1.99310130273757,0.703050661873335,0.505562038938822,-0.267293463413873,-0.423715608824192,0.333504908792531,0.696634259003739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4938",6.52806836502577,1.18815939941167,4.32736579174397,3.51850859434343,3.28874371657645,1.64332898216085,-0.376427225995789,-0.572255317990498,0.0140068873217394,1.70207736019958,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4939",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.48861657203332,-0.546722585035709,1.39845259648732,1.10283301291296,-0.317164982011336,1.70207736019958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4940",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.398679422304516,-0.406503303156348,-0.457664436385104,-0.569756251212865,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4941",0.507207477971102,-0.004630697320794,-0.396461822917448,-0.244920573628725,-0.353710847440114,-0.512826097742374,0.315717660645075,0.228285164079771,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4942",-0.0948786107343651,-0.361007652162689,-0.396461822917448,-0.244920573628725,-0.466132284601119,-0.394397414826102,-0.457664436385104,-0.512196536709341,2.61978370149133,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4943",-0.395921655087098,-0.434545753955461,-0.396461822917448,-0.244920573628725,0.320817775525917,-0.0455039716217941,-0.335450967672419,-0.471734191495314,-0.317164982011336,3.71296356259128,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4944",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,0.0959749012039069,0.343365030308791,-0.285801755030683,-0.0479881230236087,-0.317164982011336,1.70207736019958,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4945",-0.696964699439832,-0.457172862199391,0.390842779526123,-0.0459852957294985,-0.286257985143511,-0.0389197618631627,-0.0234850048073799,0.196696742711073,0.296048789858555,-0.308808842192106,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"4946",-0.0948786107343651,3.40640587045163,-0.396461822917448,-0.244920573628725,-0.353710847440114,0.0109843676566227,-0.457664436385104,-0.765289963945792,1.32952564875211,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4947",-0.696964699439832,-0.457172862199391,0.390842779526123,0.0250630178059395,-0.48861657203332,-0.461807181402567,-0.0826913021808091,-0.138058423302833,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"4948",-0.0948786107343651,-0.394948314528584,-0.396461822917448,-0.244920573628725,0.365786350390319,0.714510663726881,-0.369904768871707,-0.776879348572951,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4949",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,0.16342776350051,0.853168497492434,-0.457664436385104,-0.561425226094494,0.29325967674721,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4950",0.507207477971102,0.0575938503500131,1.96545198441326,0.71778407477646,0.837956386466541,1.25527841317995,-0.35945718105821,-0.683610960564921,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4951",-0.0948786107343651,0.196750566050182,1.17814738196969,3.33058580504219,0.658082087008933,0.358225537388164,-0.457664436385104,-0.611669769683255,-0.26136648206846,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4952",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.601038009194325,-0.494205673865673,-0.457664436385104,-0.0632307923904921,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4953",1.4103366110293,0.50919321886322,0.390842779526123,0.0321678491594833,-0.623522296626526,-0.600632979754287,-0.457664436385104,-0.657694691922984,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4954",1.4103366110293,-0.078168799113566,1.17814738196969,4.9096345733673,1.55745358429697,1.83890382854205,-0.262886732224995,-0.670641189613164,0.793576961191839,-0.308808842192106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"4955",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,0.696634259003739,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4956",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,1.66987502145798,0.407571141980589,-0.418752138955243,-0.589471070192331,-0.245853892501339,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4957",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.612303404456998,0.917237076320832,1.17142499419754,-0.317164982011336,2.70752046139543,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4958",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.151352260550305,-0.122668123200046,-0.127688074985561,0.238573962301338,-0.317164982011336,1.70207736019958,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4959",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.0164465359570983,-0.00282853834940607,-0.457664436385104,-0.244667658059279,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4960",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,0.703050661873335,-0.090792187066989,0.0901478823446061,0.346177629983495,-0.317164982011336,3.71296356259128,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4961",-0.0948786107343651,-0.216759837107636,-0.396461822917448,-0.244920573628725,0.365786350390319,-0.117223470790127,-0.280891376796696,-0.370081955678843,-0.0188078944431309,2.70752046139543,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4962",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.466132284601119,-0.359211955286814,-0.457664436385104,-0.512196536709341,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4963",-0.0948786107343651,-0.434545753955461,-0.396461822917448,-0.244920573628725,-0.398679422304516,-0.518243265047978,-0.457664436385104,-0.0390218469254419,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4964",2.01242269973477,0.139213062068281,0.390842779526123,-0.152557766032656,0.230880625797113,0.0845031793403529,0.297183445260372,0.255808419538338,-0.125719257145869,-0.308808842192106,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4965",-0.395921655087098,-0.332723766857777,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.6217094183979,-0.457664436385104,0.485505119618945,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4966",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,0.320817775525917,0.581874669823123,-0.457664436385104,-0.874902642946288,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4967",-0.395921655087098,-0.0159442514427589,0.390842779526123,-0.145452934679112,0.118459188636108,-0.135440892902161,-0.457664436385104,-0.330183395452165,3.33079237114149,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4968",1.71137965538204,0.660983403710035,-0.396461822917448,-0.244920573628725,-0.556069434329923,-0.577945325756203,-0.182684142093325,0.348321136472187,-0.317164982011336,4.71840666378712,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"4969",0.206164433618368,0.380030142826013,1.17814738196969,0.170712060553587,0.0285220389073038,0.34095007385352,-0.457664436385104,-0.725203736039552,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4970",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.376195134872315,-0.511450032757327,0.0333718196258393,0.485505119618945,-0.317164982011336,4.71840666378712,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"4971",-0.0948786107343651,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.533585146897722,-0.562137996772187,1.08909975767525,1.17142499419754,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4972",-0.0948786107343651,-0.301140094952814,-0.396461822917448,-0.244920573628725,-0.218805122846908,-0.404744030161095,-0.278329460950313,-0.574344335003808,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4973",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.599762052535795,1.60468782236204,2.20030481635424,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4974",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.601038009194325,-0.567102281907664,1.19221737061261,1.03424101105079,-0.317164982011336,1.70207736019958,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4975",-0.696964699439832,-0.457172862199391,1.17814738196969,-0.0815094524972175,0.455723500119124,1.55342508440257,-0.25936132665037,-0.375192422333092,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4976",-0.696964699439832,-0.457172862199391,1.96545198441326,0.0108533550988519,-0.196320835414707,-0.27922351132207,-0.127688074985561,-0.371894739037501,1.31590734607316,2.70752046139543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4977",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.151352260550305,-0.428017693736229,-0.375170346035218,-0.0266483941410103,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4978",-0.395921655087098,-0.377977983345636,0.390842779526123,0.0250630178059395,0.320817775525917,-0.0701765481736722,-0.366004345162352,-0.565656473785517,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"4979",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.615438742437299,1.60468782236204,2.54326476393234,-0.317164982011336,2.70752046139543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4980",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.556069434329923,-0.530262060639131,-0.457664436385104,-0.690357531334767,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4981",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.511100859465521,-0.565273334752488,0.917237076320832,0.942785036004678,-0.317164982011336,3.71296356259128,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4982",0.808250522323835,0.00479726446636601,-0.396461822917448,-0.244920573628725,0.253364913229314,-0.167085411254305,-0.457664436385104,-0.685458108509639,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4983",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.376195134872315,0.0390630609504631,-0.163042691027947,0.387516560228404,-0.317164982011336,2.70752046139543,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4984",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.26377369771131,0.567541695900288,-0.251429210510389,-0.0975267933215809,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4985",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.618574080417599,-0.457664436385104,1.17142499419754,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4986",0.206164433618368,-0.191304340333215,-0.396461822917448,-0.244920573628725,0.770503524169938,0.725282450226586,-0.395168914017721,-0.636909241178178,0.327452855387412,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4987",-0.395921655087098,-0.146050123845355,1.17814738196969,-0.117033609264937,-0.511100859465521,-0.337961331180691,-0.457664436385104,-0.0632307923904921,0.612929476923305,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4988",0.206164433618368,2.20151235646237,-0.396461822917448,-0.244920573628725,-0.241289410279109,0.445089329399398,-0.127688074985561,-0.227851563935564,0.845840846434175,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4989",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.398679422304516,0.698006593143651,-0.163042691027947,0.19153944144732,-0.317164982011336,2.70752046139543,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4990",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.608122953816597,0.917237076320832,1.85734486877614,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4991",0.808250522323835,-0.04139974821718,0.390842779526123,0.145845150816184,0.208396338364912,0.26665811604189,-0.363921142522269,-0.392828657140645,0.0738076213013123,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4992",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.587220700614593,1.60468782236204,1.17142499419754,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4993",0.206164433618368,0.22305457938375,3.5400611893004,5.92917787260084,0.230880625797113,0.455763994102156,-0.0989944855155215,0.105266921790045,0.636434334075173,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4994",0.206164433618368,0.429809780962659,2.75275658685683,1.62187386451491,-0.443647997168918,-0.441205190739989,-0.403746732026393,-0.0353195669285861,-0.317164982011336,1.70207736019958,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4995",0.507207477971102,1.90170317223029,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.444301544345888,-0.457664436385104,-0.0632307923904921,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4996",-0.395921655087098,-0.417575422772514,-0.396461822917448,-0.244920573628725,-0.511100859465521,-0.540451909075108,-0.457664436385104,-0.371894739037501,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4997",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.0389308233892993,-0.317825493946845,-0.457664436385104,-0.815377418163306,1.34572360856708,0.696634259003739,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4998",-0.0948786107343651,-0.394948314528584,0.390842779526123,-0.244920573628725,0.0734906137717059,0.18938509873573,-0.343089301733141,-0.390948070601707,-0.317164982011336,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4999",0.206164433618368,1.1595340218294,0.390842779526123,-0.0779570368204456,0.545660649847928,0.899016594943778,-0.457664436385104,-0.815377418163306,3.99757630139412,-0.308808842192106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
